ID,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
1701,Cash loans,F,N,Y,0,382500,790830,43060.5,675000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.010032,-11006,-162,-5406,-3654,,1,1,0,1,0,0,,1,2,2,THURSDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.095450332,0.150982075,0.210350229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1702,Cash loans,F,Y,Y,2,99000,256500,30568.5,256500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.028663,-12925,-782,-6,-4555,7,1,1,0,1,0,0,Core staff,4,2,2,WEDNESDAY,10,0,0,0,0,0,0,Trade: type 3,0.290219658,0.521064291,0.410102573,0.2412,0.1857,0.9995,,,0.2,0.1724,0.3333,,0.1071,,0.2547,,0.0019,0.2458,0.1927,0.9995,,,0.2014,0.1724,0.3333,,0.1096,,0.2654,,0.002,0.2436,0.1857,0.9995,,,0.2,0.1724,0.3333,,0.109,,0.2593,,0.0019,,block of flats,0.2064,,No,1,0,1,0,-519,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1703,Cash loans,F,N,Y,0,247500,1125000,33021,1125000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392,-19922,-1289,-2511,-3477,,1,1,0,1,1,0,Laborers,1,2,2,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 3,,0.550750644,0.643025564,0.0588,,0.9821,,,0,,0.0833,,,,0.034,,0,0.0599,,0.9821,,,0,,0.0833,,,,0.0354,,0,0.0593,,0.9821,,,0,,0.0833,,,,0.0346,,0,,block of flats,0.0364,"Stone, brick",No,2,0,2,0,-2286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,Revolving loans,M,Y,Y,0,225000,720000,36000,720000,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-15888,-6550,-2149,-4110,3,1,1,0,1,0,1,Managers,2,2,2,FRIDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.291656597,0.48303915,0.54065445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1705,Cash loans,F,N,N,0,270000,841500,35653.5,841500,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.010966,-23691,365243,-1626,-4194,,1,0,0,1,0,0,,1,2,2,SATURDAY,11,0,0,0,0,0,0,XNA,,0.723615155,0.707699345,0.0557,0.0346,0.9836,0.7756,0.0228,0.04,0.0345,0.3333,0.375,0.0359,0.0445,0.0535,0.0039,0.0036,0.0567,0.0359,0.9836,0.7844,0.0231,0.0403,0.0345,0.3333,0.375,0.0367,0.0487,0.0557,0.0039,0.0038,0.0562,0.0346,0.9836,0.7786,0.023,0.04,0.0345,0.3333,0.375,0.0365,0.0453,0.0545,0.0039,0.0037,org spec account,block of flats,0.0429,"Stone, brick",No,4,0,4,0,-1495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1706,Cash loans,F,N,Y,0,36000,307557,18945,265500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-22710,365243,-4635,-4638,,1,0,0,1,0,0,,2,2,2,FRIDAY,13,0,0,0,0,0,0,XNA,,0.268830239,0.792264474,0.0918,0.0547,0.9811,0.7416,0.0537,0,0.0862,0.1667,0.2083,0.0202,0.0706,0.0341,0.0193,0.0116,0.0819,0.0566,0.9811,0.7517,0.0466,0,0.069,0.1667,0.2083,0.0097,0.0643,0.028,0.0078,0.0044,0.0926,0.0547,0.9811,0.7451,0.054,0,0.0862,0.1667,0.2083,0.0206,0.0718,0.0347,0.0194,0.0118,reg oper account,block of flats,0.0306,Panel,No,1,0,1,0,-2694,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1707,Cash loans,F,N,Y,0,112500,497520,27778.5,450000,Family,State servant,Secondary / secondary special,Married,Municipal apartment,0.010032,-23585,-495,-8846,-4613,,1,1,1,1,1,0,,2,2,2,MONDAY,3,0,0,0,0,1,1,Other,,0.510988574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1708,Cash loans,F,Y,Y,2,135000,191880,20277,180000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006296,-12405,-619,-389,-3093,8,1,1,0,1,0,0,Laborers,4,3,3,TUESDAY,14,0,0,0,0,0,0,Self-employed,,0.523339488,0.691021227,0.0619,,0.9836,,,0,0.1379,0.1667,,,,0.0041,,0.229,0.063,,0.9836,,,0,0.1379,0.1667,,,,0.0043,,0.2424,0.0625,,0.9836,,,0,0.1379,0.1667,,,,0.0042,,0.2338,,block of flats,0.053,"Stone, brick",No,0,0,0,0,-761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1709,Cash loans,F,N,Y,0,117000,398016,22351.5,360000,"Spouse, partner",Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.006233,-22557,-3423,-3545,-4818,,1,1,1,1,1,0,Cleaning staff,2,2,2,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.638916367,0.549596502,0.0619,0.0761,0.9861,0.8096,0.0082,0,0.1379,0.1667,,0.0354,0.0504,0.0547,,,0.063,0.079,0.9861,0.8171,0.0083,0,0.1379,0.1667,,0.0363,0.0551,0.057,,,0.0625,0.0761,0.9861,0.8121,0.0083,0,0.1379,0.1667,,0.0361,0.0513,0.0557,,,,block of flats,0.0431,"Stone, brick",No,9,0,9,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1710,Cash loans,M,N,Y,0,135000,225000,8482.5,225000,Family,Working,Secondary / secondary special,Married,House / apartment,0.028663,-12159,-1553,-85,-4141,,1,1,0,1,0,0,Laborers,2,2,2,SATURDAY,10,0,0,0,0,0,0,Trade: type 3,,0.478022732,0.590233339,0.2216,0.1192,0.9836,,,0.24,0.2069,0.3333,,,,0.1496,,0.0097,0.2258,0.1237,0.9836,,,0.2417,0.2069,0.3333,,,,0.1558,,0.0103,0.2238,0.1192,0.9836,,,0.24,0.2069,0.3333,,,,0.1522,,0.0099,,block of flats,0.2277,Mixed,No,4,0,4,0,-306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1711,Revolving loans,F,Y,Y,0,112500,270000,13500,270000,Unaccompanied,Working,Higher education,Married,House / apartment,0.030755,-18756,-644,-8674,-2295,1,1,1,0,1,0,0,Sales staff,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,,0.710767611,0.684827659,0.0969,0.0638,0.9801,0.728,0.0056,0,0.1379,0.1667,0.0833,0.0521,0.079,0.0754,0,0,0.0987,0.0662,0.9801,0.7387,0.0056,0,0.1379,0.1667,0.0833,0.0533,0.0863,0.0786,0,0,0.0978,0.0638,0.9801,0.7316,0.0056,0,0.1379,0.1667,0.0833,0.053,0.0804,0.0768,0,0,reg oper account,block of flats,0.0624,"Stone, brick",No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,Cash loans,M,N,N,1,135000,545040,26640,450000,Unaccompanied,Working,Higher education,Separated,With parents,0.009175,-11824,-1132,-5530,-4142,,1,1,0,1,0,0,Core staff,2,2,2,TUESDAY,15,0,0,0,0,0,0,Bank,0.46321307,0.333347043,,0.0845,0.0614,0.9921,,,0.08,0.069,0.3542,,0.0333,,0.0994,,0,0.0462,0.0358,0.9891,,,0.0403,0.0345,0.3333,,0.0274,,0.0545,,0,0.0854,0.0614,0.9921,,,0.08,0.069,0.3542,,0.0339,,0.1011,,0,,block of flats,0.0412,"Stone, brick",No,1,0,1,0,-579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1713,Cash loans,F,N,Y,0,157500,589050,28336.5,526500,Family,Working,Secondary / secondary special,Married,House / apartment,0.019101,-18592,-10011,-857,-2135,,1,1,0,1,0,0,Core staff,2,2,2,THURSDAY,15,0,0,0,0,0,0,Transport: type 1,,0.666646587,0.740799088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-2320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1714,Cash loans,M,Y,Y,1,180000,673875,24885,562500,"Spouse, partner",Working,Higher education,Civil marriage,House / apartment,0.019101,-16845,-796,-1729,-7,2,1,1,0,1,0,0,Private service staff,3,2,2,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,,0.266276181,0.794628583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1715,Cash loans,F,N,Y,0,94500,582804,25803,463500,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.035792,-14518,-5872,-7702,-5308,,1,1,0,1,0,0,Core staff,2,2,2,WEDNESDAY,13,0,0,0,0,0,0,Kindergarten,0.546308101,0.579365879,0.771361592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1716,Cash loans,F,N,Y,2,112500,66222,7488,58500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-14249,-2636,-2040,-5607,,1,1,0,1,0,0,Core staff,4,2,2,FRIDAY,12,0,0,0,0,0,0,Medicine,,0.53980938,0.18195911,0.2098,0.101,0.9965,0.9524,0.0444,0.18,0.1552,0.375,0.4167,0.0761,0.1614,0.1993,0.0347,0.0555,0.2111,0.1048,0.9965,0.9543,0.0448,0.1611,0.1379,0.375,0.4167,0.0778,0.1763,0.189,0.035,0.0099,0.2118,0.101,0.9965,0.953,0.0447,0.18,0.1552,0.375,0.4167,0.0774,0.1642,0.2029,0.0349,0.0566,reg oper account,block of flats,0.1651,Panel,No,0,0,0,0,-1796,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1717,Cash loans,M,N,N,1,247500,225000,8482.5,225000,Unaccompanied,Working,Higher education,Married,House / apartment,0.01885,-16333,-352,-2866,-2870,,1,1,1,1,1,0,Managers,3,2,2,WEDNESDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.537992383,0.566391117,0.385914672,0.1186,0.117,0.9776,0.694,0.0147,0,0.2759,0.1667,0.0417,0.0236,0.0967,0.1116,0,0,0.1208,0.1214,0.9777,0.706,0.0149,0,0.2759,0.1667,0.0417,0.0242,0.1056,0.1163,0,0,0.1197,0.117,0.9776,0.6981,0.0148,0,0.2759,0.1667,0.0417,0.0241,0.0983,0.1136,0,0,reg oper spec account,block of flats,0.0878,Panel,No,0,0,0,0,-1107,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
1718,Revolving loans,F,N,Y,1,135000,270000,13500,270000,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-11309,-1996,-3254,-3958,,1,1,0,1,0,1,Accountants,3,2,2,FRIDAY,15,0,0,0,0,0,0,Bank,0.58024208,0.515222482,0.827702668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1719,Revolving loans,M,Y,Y,1,112500,180000,9000,180000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643,-14270,-4672,-7076,-4724,7,1,1,1,1,1,0,Cleaning staff,3,2,2,MONDAY,16,0,0,0,0,1,1,Self-employed,,0.655476181,0.586740009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1720,Revolving loans,F,N,Y,0,292500,337500,16875,337500,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.028663,-18014,-482,-32,-1534,,1,1,0,1,0,0,Managers,1,2,2,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.756652258,0.629975431,0.102118788,0.4515,,0.999,,,0.32,0.2759,0.4583,,,,0.1554,,0.211,0.4601,,0.999,,,0.3222,0.2759,0.4583,,,,0.1619,,0.2234,0.4559,,0.999,,,0.32,0.2759,0.4583,,,,0.1581,,0.2155,,block of flats,0.2147,Monolithic,No,1,0,1,0,-946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1721,Cash loans,F,Y,N,0,76500,76410,7686,67500,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.005144,-16739,-519,-8658,-265,64,1,1,0,1,0,0,Sales staff,2,2,2,THURSDAY,11,0,0,0,0,0,0,Self-employed,,0.104616419,0.252598698,0.0412,0.0392,0.9806,0.7348,0.0171,0,0.069,0.1667,0.0417,0.0737,0.0336,0.0237,0,0,0.042,0.0406,0.9806,0.7452,0.0172,0,0.069,0.1667,0.0417,0.0754,0.0367,0.0247,0,0,0.0416,0.0392,0.9806,0.7383,0.0172,0,0.069,0.1667,0.0417,0.075,0.0342,0.0241,0,0,reg oper spec account,block of flats,0.028,"Stone, brick",No,0,0,0,0,-1345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1722,Cash loans,F,N,Y,0,315000,971280,51876,900000,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.032561,-20633,-1050,-849,-3975,,1,1,0,1,0,0,,2,1,1,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.89640507,0.602199644,0.563835049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1723,Cash loans,F,N,Y,0,94500,355536,15192,270000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-20543,365243,-913,-3563,,1,0,0,1,0,0,,2,2,2,SATURDAY,10,0,0,0,0,0,0,XNA,,0.065953025,0.678567689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,-999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1724,Cash loans,F,N,N,0,112500,582228,18778.5,486000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.008019,-15419,-3595,-4781,-4819,,1,1,0,1,1,0,Laborers,1,2,2,SATURDAY,11,0,0,0,0,1,1,Business Entity Type 3,0.635509873,0.394137586,0.363945239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1725,Revolving loans,F,N,Y,0,67500,135000,6750,135000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006305,-8170,-780,-2305,-832,,1,1,0,1,0,0,High skill tech staff,2,3,3,WEDNESDAY,8,0,0,0,0,1,1,Agriculture,0.166591112,0.170496572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1726,Cash loans,M,Y,Y,1,112500,52128,5602.5,45000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010643,-15044,-1966,-5001,-1019,15,1,1,0,1,0,0,Drivers,3,2,2,MONDAY,17,0,0,0,0,0,0,Self-employed,,0.594374177,0.670651753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1727,Cash loans,F,N,Y,0,112500,110331,10912.5,103500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.011703,-21550,365243,-10075,-4849,,1,0,0,1,1,0,,2,2,2,WEDNESDAY,15,0,0,0,0,0,0,XNA,,0.669831669,0.77008707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1728,Revolving loans,F,N,Y,0,157500,315000,15750,315000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.031329,-10244,-502,-10227,-2924,,1,1,0,1,0,0,Sales staff,1,2,2,TUESDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.300805778,0.012949472,0.367291018,0.0619,0.0515,0.9796,0.7212,0.0232,0,0.1034,0.1667,0.2083,0.0721,0.0504,0.0517,0,0,0.063,0.0534,0.9796,0.7321,0.0234,0,0.1034,0.1667,0.2083,0.0737,0.0551,0.0538,0,0,0.0625,0.0515,0.9796,0.7249,0.0233,0,0.1034,0.1667,0.2083,0.0733,0.0513,0.0526,0,0,reg oper account,block of flats,0.0533,Block,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1729,Revolving loans,F,N,Y,0,112500,382500,19125,382500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-23078,365243,-746,-5028,,1,0,0,1,0,0,,2,2,2,TUESDAY,17,0,0,0,0,0,0,XNA,,0.695191335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1730,Cash loans,M,N,N,0,180000,239850,23850,225000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.011703,-24298,365243,-9372,-5084,,1,0,0,1,1,0,,2,2,2,WEDNESDAY,14,0,0,0,0,0,0,XNA,,0.727681231,0.581483706,0.2227,0,0.9871,0.8232,,0.24,0.2069,0.3333,0.375,0.1091,,0.2652,,0.0024,0.2269,0,0.9871,0.8301,,0.2417,0.2069,0.3333,0.375,0.1116,,0.2763,,0.0026,0.2248,0,0.9871,0.8256,,0.24,0.2069,0.3333,0.375,0.111,,0.2699,,0.0025,not specified,block of flats,0.2408,Panel,No,0,0,0,0,-2259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1731,Cash loans,F,N,N,2,247500,312768,24331.5,270000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,0.018634,-15631,-547,-9526,-5016,,1,1,0,1,0,0,Sales staff,4,2,2,MONDAY,10,0,0,0,0,0,0,Self-employed,0.687971429,0.301868194,0.583237926,0.0722,0.0823,0.9826,0.762,0.0121,0,0.1724,0.1667,0.2083,0.0267,0.0588,0.0588,0,0,0.0735,0.0854,0.9826,0.7713,0.0122,0,0.1724,0.1667,0.2083,0.0273,0.0643,0.0612,0,0,0.0729,0.0823,0.9826,0.7652,0.0121,0,0.1724,0.1667,0.2083,0.0271,0.0599,0.0598,0,0,reg oper spec account,block of flats,0.0528,"Stone, brick",No,0,0,0,0,-473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1732,Cash loans,F,N,N,0,202500,371862,29511,328500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-19498,-3951,-8949,-3030,,1,1,0,1,0,0,,2,2,2,FRIDAY,10,0,0,0,0,0,0,Other,,0.418230918,0.304672184,,,0.9796,,,,,,,,,0.0897,,,,,0.9796,,,,,,,,,0.0934,,,,,0.9796,,,,,,,,,0.0913,,,,,0.0705,,No,7,0,7,0,-361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
1733,Cash loans,F,N,Y,1,90000,545040,26640,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-13561,-1666,-1471,-2046,,1,1,1,1,1,0,Laborers,3,3,3,THURSDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.324811395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
1734,Cash loans,F,N,Y,0,225000,371245.5,14125.5,261000,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.016612,-14529,-2807,-4742,-4720,,1,1,0,1,0,0,Sales staff,2,2,2,THURSDAY,10,0,0,0,0,1,1,Self-employed,,0.691737583,0.556727426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,-1323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
1735,Cash loans,M,Y,Y,0,270000,675000,32472,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-13868,-1456,-1394,-4547,7,1,1,0,1,0,0,Laborers,2,2,2,SATURDAY,13,0,0,0,0,1,1,Business Entity Type 3,,0.550956237,0.742181612,0.0165,0.0309,0.9737,0.6396,0,0,0.069,0.0417,0.0833,0.0158,0.0134,0.0125,0,0,0.0168,0.0321,0.9737,0.6537,0,0,0.069,0.0417,0.0833,0.0161,0.0147,0.0131,0,0,0.0167,0.0309,0.9737,0.6444,0,0,0.069,0.0417,0.0833,0.0161,0.0137,0.0128,0,0,reg oper account,block of flats,0.0099,"Stone, brick",No,6,0,6,0,-1782,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1736,Cash loans,F,N,Y,0,166500,210456,11880,166500,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.01885,-22783,365243,-159,-4040,,1,0,0,1,0,0,,1,2,2,TUESDAY,11,0,0,0,0,0,0,XNA,,0.230962489,0.457899551,0.0216,0.0542,0.9677,0.558,0.0031,0,0.1034,0.0833,0.125,0.011,0.0177,0.018,0,0,0.0221,0.0562,0.9677,0.5753,0.0031,0,0.1034,0.0833,0.125,0.0112,0.0193,0.0187,0,0,0.0219,0.0542,0.9677,0.5639,0.0031,0,0.1034,0.0833,0.125,0.0112,0.018,0.0183,0,0,reg oper account,block of flats,0.0204,"Stone, brick",No,0,0,0,0,-1304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
1737,Cash loans,F,N,Y,0,292500,513000,26320.5,513000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-16686,-5007,-2397,-237,,1,1,0,1,0,0,Core staff,2,2,2,TUESDAY,12,0,0,0,0,0,0,Medicine,0.250254582,0.720587327,0.622922,0.1,,0.997,,,0.12,0.1034,0.375,,,,0.1325,,0,0.1019,,0.997,,,0.1208,0.1034,0.375,,,,0.1381,,0,0.101,,0.997,,,0.12,0.1034,0.375,,,,0.1349,,0,,block of flats,0.1042,"Stone, brick",No,3,0,3,0,-1733,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
